,id,name,brand,primaryCategories,manufacturer,dateAdded,reviews.doRecommend,stars,text,reviews.username,age,sex,predicted
2275,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Amazon,2017-01-16T00:00:00.000Z,True,5.0,"This watch is not only very useful, it's very cute and comfortable. I love the fitness aspects-it motivates me to be more active. I also enjoy the ""smartwatch"" abilities. I can read my text messages without anyone knowing it! Also, the battery last a few days at the very least.",Dawn84,70,0,5.0
2276,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Amazon,2017-01-16T00:00:00.000Z,True,5.0,Best Buy has a good price structure for the Kindle Staff members were very helpful,mack,27,0,5.0
2277,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Amazon,2017-01-16T00:00:00.000Z,True,4.0,"Had a paperwhite for years...The fire is my go to for news, new shows, and reading. Good book prices, credible news. Loving it.",Anniebjc,28,0,5.0
2278,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Amazon,2017-01-16T00:00:00.000Z,True,4.0,"Paying $49 for a decent screen size to support portable surfing and email on wifi is a great deal. Not sure I'm a fan of Silk, but it works well enough.",StanleyMarket,67,1,5.0
2279,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Amazon,2017-01-16T00:00:00.000Z,True,4.0,"The Amazon Fire HD is easy to use. The 8"" tablet is just the right size.",Jennm,32,1,5.0
2280,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Amazon,2017-01-16T00:00:00.000Z,True,5.0,"Sharp screen that's not too big or small. Takes some getting used to if you normally use an IPhone. Be prepared for ads, which must be the reason they can sell it at such a low price. Slim profile, just heavy enough to feel substantial and high quality. Hard to find cases at physical stores.",Gamefan2,16,0,5.0
2281,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Amazon,2017-01-16T00:00:00.000Z,True,5.0,My friend is enjoying getting acquainted with her first ever electronic device. It is just what she needed to get into the digital age. She is an older woman and is excited about all she can do on her Kindlefire.,Palp,48,0,5.0
2282,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Amazon,2017-01-16T00:00:00.000Z,True,5.0,"I was not sure what to expect from this little tablet at such a low price but I am impressed! The 8 inch version is a good size and a lot easier to carry around than my heavier 10 inch tablet. I read negative reviews about the video quality but I have not had any issues and use it to watch Netflix regularly with very clear and uninterrupted quality. The amazon App Store is definitely limited but with an android based system, it is very easy to install the google play store without having to root your device and voiding the warranty.",Katt,49,0,5.0
2283,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Amazon,2017-01-16T00:00:00.000Z,True,5.0,This was a gift for my wife and she has truly enjoyed it. The different lighting for reading so helpful.,Bull,69,0,5.0
2284,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Amazon,2017-01-16T00:00:00.000Z,True,5.0,Very user friendly. For the price best deal out there.,Mike,31,1,5.0
2285,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Amazon,2017-01-16T00:00:00.000Z,True,4.0,Bought it for my wife who reads a lot of books. She loves it!!,Jason,36,1,5.0
2286,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Amazon,2017-01-16T00:00:00.000Z,True,4.0,"This is a very solid device for under $100. The screen quality is great, and performance is hard to beat for most typical use. I needed more power to run some very intense apps, like Litchi for controlling a DJI Mavic. So if you are looking for a Powerhouse you should look for something with a bit more processor and atleast 3Gb Ram.",Norcal3D,51,1,5.0
2287,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Amazon,2017-01-16T00:00:00.000Z,True,5.0,Amazon is great tablet and the price is excellent great,Oscar,56,0,5.0
2288,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Amazon,2017-01-16T00:00:00.000Z,True,5.0,"Have a 7"", wanted a bigger screen. This is perfect and price was great.",Momma13,22,1,5.0
2289,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Amazon,2017-01-16T00:00:00.000Z,True,4.0,User friendly and overall great product. Camera quality is not the greatest but this is not intended to be used as a camera so I can't complain.,Gatorkid,30,0,5.0
2290,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Amazon,2017-01-16T00:00:00.000Z,True,4.0,Love this tablet easy to use and extremely affordable,Coco,17,1,5.0
2291,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Amazon,2017-01-16T00:00:00.000Z,True,5.0,"If you're main purpose is shows, books, light web browsing/social media, and light gaming -- this is the perfect tablet. Very friendly price. Nice construction.",Sondog,48,0,5.0
2292,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Amazon,2017-01-16T00:00:00.000Z,True,5.0,Bought as a reading tool for my daughter. She enjoys it and also the fact that she can download apps. Great tool for school and fun,Curley,26,1,5.0
2293,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Amazon,2017-01-16T00:00:00.000Z,True,5.0,Bought for husband to replace his old one. Uses it all the time and would recommend.,amjk,23,1,5.0
2294,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Amazon,2017-01-16T00:00:00.000Z,True,5.0,daughter loves it uses it every day likes everything about it.,jwluke2085,51,0,5.0
2295,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Amazon,2017-01-16T00:00:00.000Z,True,5.0,My youngest daughter is very pleased with this tablet.,Greatdeal,60,1,5.0
2296,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Amazon,2017-01-16T00:00:00.000Z,True,5.0,Easy to use. Perfect for using for my clinicals in nursing school,Missy,49,0,5.0
2297,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Amazon,2017-01-16T00:00:00.000Z,True,5.0,"Great tablet for the price, it was a Christmas present and so far so good!",OneM45,40,1,5.0
2298,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Amazon,2017-01-16T00:00:00.000Z,True,5.0,Easy to use and the HD is awesome. The simplicity as well as the easy to follow directions to set it up is great. It does everything I want it to do.,Tjsteward,33,1,5.0
2299,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Amazon,2017-01-16T00:00:00.000Z,True,5.0,Great products as usual and great customer service,Carzell,17,0,5.0
2300,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Amazon,2017-01-16T00:00:00.000Z,True,4.0,"Very functional for a tablet and e-reader. This was a purchase for my stepmom who broke her previous Kindle. She likes it because the screen is big, ease of use, and you can access the internet. The kids side is good too for the kids but some of the apps like YouTube and YouTube Kids will not play on this because it's an Amazon operating system. Overall I would recommend this to people who like the regular e-readers and want a tablet.",JackieW,50,1,5.0
2301,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Amazon,2017-01-16T00:00:00.000Z,True,5.0,It helps if your an amazon prime member . You can download a lot more things to do on the tablet,Mallipp7,62,0,5.0
2302,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Amazon,2017-01-16T00:00:00.000Z,True,4.0,This was purchased as a gift for an avid reader and as a streaming media device. I looked at the bigger kindle but this one is the right compromise between size and portability for the planned uses.,ReviewerExtraordinaire,29,0,5.0
2303,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Amazon,2017-01-16T00:00:00.000Z,True,5.0,A great alternative to the more expensive tablets. Battery lasts for quite a while.,orrville,33,1,5.0
2304,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Amazon,2017-01-16T00:00:00.000Z,True,5.0,Love love love my kindle fire. Had the original and then bought and iPad then bought this kindle and I am wondering why I even bought the iPad. Will not switch again. I will stick with my kindle.,JandM,39,1,5.0
2305,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Amazon,2017-01-16T00:00:00.000Z,True,4.0,The fire runs well and was easy to set up. The pop up adds are a bit annoying but the tablet works well.,Dave,60,0,5.0
2306,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Amazon,2017-01-16T00:00:00.000Z,True,4.0,Happy with the purcase. Gift for my mother in law.,Katie1117,52,0,5.0
2307,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Amazon,2017-01-16T00:00:00.000Z,True,5.0,ok i did like the product very much thank you for ok,okiwilldoareviewofthisite,47,1,5.0
2308,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Amazon,2017-01-16T00:00:00.000Z,True,5.0,"I recommend this tablet !!! I like it a lot , perfect size and perfect price",Edysel,49,0,5.0
2309,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Amazon,2017-01-16T00:00:00.000Z,True,5.0,Great for reading books. Does everything an iPad or tablet does.,Jasso,42,0,5.0
2310,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Amazon,2017-01-16T00:00:00.000Z,True,5.0,"Bought for Xmass for my wife. She is not electronic competent, but found is easy to use.",Kobe,40,0,5.0
2311,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Amazon,2017-01-16T00:00:00.000Z,True,4.0,"Tends to flip out of my screen to something else. Each screen change = at least one pop up ad. Otherwise, it's been reliable so far.",sunbonnet,66,1,5.0
2312,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Amazon,2017-01-16T00:00:00.000Z,True,4.0,It is a lot cheaper than other tablets with all the functions I need.,bestbuyet,50,1,5.0
2313,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Amazon,2017-01-16T00:00:00.000Z,True,5.0,This is a excellent tablet for browsing the internet and reading ebooks and for the price you can't beat it..,Ramon78,57,0,5.0
2314,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Amazon,2017-01-16T00:00:00.000Z,True,5.0,My ND would way rather have a fire any day than an ipad!,reviewer,41,1,5.0
2315,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Amazon,2017-01-16T00:00:00.000Z,True,5.0,Loved the product. First I was disappointed that I could not download Google Store apps but a Quick Google Search fixed that Issue and now I can download any Google Store Apps. The Battery Life is amazing as I was able to Watch around 4 Full Movies on a Single Charge. Performance is great as Games like Marvel Champions Modern Strike Online had no issues. Able to add an SD Card is just perfect as I dont have to worry about Storage for downloading Movies or Apps. Speakers are better then my Samsung Galaxy S7. For the Price point of this Tablet there is not a single thing to Complain. If I have to Brightness of the Screen can be better.,PaapiPanther,16,1,3.0
2316,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Amazon,2017-01-16T00:00:00.000Z,True,3.0,the amount i paid for the tablet is worth it on sale.,Tazmin,52,1,5.0
2317,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Amazon,2017-01-16T00:00:00.000Z,True,5.0,"Gifted this to my Mom primarily for reading books. Able to check out e-books from our local library. Works great. She also uses this for Skype, e-mails and Facebook. Her grand kids also use it - downloaded few games and play. Bought this during Black Friday sale and was an even better deal. It is a good tablet.",Rock,63,1,5.0
2318,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Amazon,2017-01-16T00:00:00.000Z,True,5.0,My grandson loves it . He was very happy with it .,Dsparks149,30,1,5.0
2319,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Amazon,2017-01-16T00:00:00.000Z,True,4.0,This tablet works well for surfing the internet and playing music.,DeAnna,52,1,5.0
2320,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Amazon,2017-01-16T00:00:00.000Z,True,5.0,My husband and I have totally enjoyed owning these Amazon Fire tablets. They are so much easier on the eyes than our iphones!,merd70,47,1,5.0
2321,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Amazon,2017-01-16T00:00:00.000Z,True,4.0,"My 8-year-old grandson is able to access all the games he's used to, but also many new games and videos. He finds something new to do almost every time he turns it on.",danny,22,0,5.0
2322,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Amazon,2017-01-16T00:00:00.000Z,True,5.0,Great improvement over the old kindle fire. Better size than the hd7. Not to big and not too small. Fast processing spead.,Radx,18,1,5.0
2323,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Amazon,2017-01-16T00:00:00.000Z,True,5.0,My wife loves it. Great picture quality and easy to use,William,19,1,5.0
2324,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Amazon,2017-01-16T00:00:00.000Z,True,4.0,"should have bought 2 at the sale price, fast, decent graphics great for reading ebooks best of fits in wife's purse",packisback,37,0,5.0
2325,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Amazon,2017-01-16T00:00:00.000Z,False,2.0,"If you are looking for an inexpensive tablet just for basic web surfing/shopping/etc., I don't know that you can get a better deal. However, that is about all you can do. We found out the hard way that the Fire (which we bought to replace a misplaced iPad, so maybe we were just spoiled) is pretty limited in terms of the Apps you can download. Forget about any Google based Apps and many of the standard apps that are generally available in the Android or Apple market place. I love Amazon itself and don't have any major issues with the product I got for the price I paid, I just won't be going the cheap route in the future. Hindsight being 20/20, I should have spent the money to just get a new iPad since that is what we were used to.",NateH,69,0,5.0
2326,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Amazon,2017-01-16T00:00:00.000Z,True,5.0,Got this for my 10 year old son. Great for reading books and playing games. Can't beat the price.,Kojack,45,1,5.0
2327,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Amazon,2017-01-16T00:00:00.000Z,True,4.0,Bought for my wife.. she loves it.. took some getting use to though but she is doing well with it,Keebeler,57,0,5.0
2328,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Amazon,2017-01-16T00:00:00.000Z,True,5.0,"I have a couple of iPads and decided to get this for general browsing, movie watching etc. Very pleased with the overall package. An added bonus is the very nice Amazon integration.",seenu,65,1,5.0
2329,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Amazon,2017-01-16T00:00:00.000Z,True,5.0,Bought as a gift for my mother. Instead of her feeling locked at the computer she can now access the web from anywhere in the house.,mom5,21,1,5.0
2330,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Amazon,2017-01-16T00:00:00.000Z,True,5.0,This is just the perfect item for what we needed. It is compact and can go anywhere with you.,TerBer,19,1,5.0
2331,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Amazon,2017-01-16T00:00:00.000Z,True,5.0,She says this was the best gift she ever received.,smithm16,52,1,5.0
2332,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Amazon,2017-01-16T00:00:00.000Z,True,5.0,My kids got this to replace their Ipads and haven't missed a beat.,bbgamer2222,35,0,5.0
2333,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Amazon,2017-01-16T00:00:00.000Z,True,5.0,"Love the new Fire - great for books, games, and getting online! Easy to use features and perfect size screen to take on the go!",preciousmickeyfan,27,0,5.0
2334,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Amazon,2017-01-16T00:00:00.000Z,True,4.0,"Bought this for my aunt for Christmas. She had wanted a book reader. But then she decided she wanted something she could ""play games on."" She's very happy with it!",Ginger69,62,1,5.0
2335,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Amazon,2017-01-16T00:00:00.000Z,True,5.0,"Never owned a tablet before, but am loving it so far.",Teresatf3,36,0,5.0
2336,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Amazon,2017-01-16T00:00:00.000Z,True,5.0,"great tablet, simple to use, just love it.compatible with other amazon products.",Jess,55,1,5.0
2337,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Amazon,2017-01-16T00:00:00.000Z,True,5.0,"I bought this for my Mother because her Nook wasn't working any more. Although it took her a little while to adjust to the new device, she really enjoys it!",jpotase,45,0,5.0
2338,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Amazon,2017-01-15T00:00:00.000Z,True,5.0,"I wanted a tablet that was a decent screen size, that could play games, that could stream movies (Netflix, Prime), that could check e-mails, that could Skype, etc. all while remaining affordable (under $100). I have yet to see a tablet in this price range that can do all these things effortlessly, while remaining this affordable. This tablet has handled whatever I throw at it, and with no hiccups. I had the cheaper $50 Fire tablet prior to this one, and that thing was slow to process the most basic tasks. If you're looking for an affordable tablet that can do what a more expensive tablet can do, then pick this one up.",Pdub831,31,1,5.0
